,Name,Authors,ISBN,ID,genres,pagesNumber,averageRating,userRating
379,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,2309,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,3
365,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,2195,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
323,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,3624,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,3
320,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,3748,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
355,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,278,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
353,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,319,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
306,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,4909,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
328,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,3475,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
332,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,1965,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
290,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,1219,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
312,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,4195,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
367,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,4711,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
376,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,3051,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
304,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,5114,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,3
382,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,2880,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
371,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,4312,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
276,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,5791,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,3
327,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,3484,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
349,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,357,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
325,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,3595,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
356,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,201,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
309,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,5872,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
321,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,3691,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
363,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,877,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
284,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,18,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
314,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,4152,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
283,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,5869,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,3
331,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,2017,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
294,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,1097,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
280,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,5682,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
288,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,1333,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
279,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,5624,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
346,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,485,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
373,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,3161,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
282,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,5735,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,3
316,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,4147,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
291,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,1207,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
384,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,2429,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
319,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,3831,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
281,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,5695,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
351,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,332,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
293,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,1158,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
339,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,4763,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
305,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,5102,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
338,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,4753,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
381,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,2383,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
340,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,760,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,3
337,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,4829,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
313,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,4155,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
360,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,132,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
350,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,338,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
389,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,2670,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
299,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,5176,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
352,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,329,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
369,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,4529,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
297,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,5247,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
370,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,4489,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
345,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,529,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
357,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,171,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
285,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,1417,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
301,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,5161,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
368,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,4544,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
295,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,5398,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,3
387,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,2613,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
296,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,5392,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
287,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,1398,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
308,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,1455,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
388,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,2631,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
364,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,853,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
298,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,5198,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
289,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,1326,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
362,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,873,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
359,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,166,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
300,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,5163,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
386,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,2540,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,4
358,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,169,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,5
286,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,000647988X,1416,Fantasy Fiction Fantasy Epic Fantasy Adult Science Fiction Fantasy Fantasy High Fantasy Adventure Fantasy Dragons Audiobook Epic,836.0,4.45,3
1570,"A Storm of Swords: Steel and Snow (A Song of Ice and Fire, #3: Part 1 of 2)",George R.R. Martin,0006479901,873,Fantasy Fiction Fantasy Epic Fantasy Fantasy High Fantasy Adult Fantasy Dragons Adventure Science Fiction Fantasy War Epic,663.0,4.48,5
1568,"A Storm of Swords: Steel and Snow (A Song of Ice and Fire, #3: Part 1 of 2)",George R.R. Martin,0006479901,2383,Fantasy Fiction Fantasy Epic Fantasy Fantasy High Fantasy Adult Fantasy Dragons Adventure Science Fiction Fantasy War Epic,663.0,4.48,5
1566,"A Storm of Swords: Steel and Snow (A Song of Ice and Fire, #3: Part 1 of 2)",George R.R. Martin,0006479901,5163,Fantasy Fiction Fantasy Epic Fantasy Fantasy High Fantasy Adult Fantasy Dragons Adventure Science Fiction Fantasy War Epic,663.0,4.48,5
1567,"A Storm of Swords: Steel and Snow (A Song of Ice and Fire, #3: Part 1 of 2)",George R.R. Martin,0006479901,4763,Fantasy Fiction Fantasy Epic Fantasy Fantasy High Fantasy Adult Fantasy Dragons Adventure Science Fiction Fantasy War Epic,663.0,4.48,4
1569,"A Storm of Swords: Steel and Snow (A Song of Ice and Fire, #3: Part 1 of 2)",George R.R. Martin,0006479901,2195,Fantasy Fiction Fantasy Epic Fantasy Fantasy High Fantasy Adult Fantasy Dragons Adventure Science Fiction Fantasy War Epic,663.0,4.48,4
